Date,GOOGL_Close,AMZN_Close,Treasury_10Y,VIX,SP500,NASDAQ,GOOGL_Return_1d,AMZN_Return_1d,GOOGL_Volatility_20,AMZN_Volatility_20,Inflacion_T5YIE
2021-02-04,102.19292449951172,166.5500030517578,1.1390000581741333,21.770000457763672,3871.739990234375,13777.740234375,-0.0025498789064428,0.0055758451473297,4.791289612909068,4.466867882469547,2.25
2021-02-05,103.94454956054688,167.6074981689453,1.1699999570846558,20.8700008392334,3886.830078125,13856.2998046875,0.0171403751249288,0.0063494151774878,5.408180592618288,4.584058377691742,2.28
2021-02-08,103.73006439208984,166.14700317382812,1.159999966621399,21.239999771118164,3915.590087890625,13987.6396484375,-0.0020634575777549,-0.0087137807739665,5.8802798966775685,4.61864294065069,2.31
2021-02-09,103.27574157714844,165.25,1.156999945640564,21.6299991607666,3911.22998046875,14007.7001953125,-0.0043798566751497,-0.0053988525624483,6.094462829962067,4.379453224815004,2.31
2021-02-10,103.82760620117188,164.32899475097656,1.1330000162124634,21.989999771118164,3909.8798828125,13972.5302734375,0.0053436035955374,-0.0055734054403838,6.170474745116874,4.082118584638003,2.31
2021-02-11,103.94055938720705,163.10650634765625,1.1579999923706057,21.25,3916.3798828125,14025.76953125,0.0010878916520169,-0.0074392739100781,6.16345966095764,3.911261680039201,2.32
2021-02-12,104.25306701660156,163.885498046875,1.2000000476837158,19.96999931335449,3934.830078125,14095.4697265625,0.003006599456814,0.004775969497859,5.978700229526684,3.5314035598327167,2.35
2021-02-16,105.03285217285156,163.44749450683594,1.2990000247955322,21.459999084472656,3932.590087890625,14047.5,0.0074797334847311,-0.0026726192693009,5.66894751461234,2.887429359390339,2.37
2021-02-17,105.4269561767578,165.4320068359375,1.3009999990463257,21.5,3931.330078125,13965.490234375,0.0037521974863414,0.0121415891695946,5.499895296602709,2.1390282647478345,2.35
2021-02-18,104.7895050048828,166.4114990234375,1.2869999408721924,22.489999771118164,3913.969970703125,13865.3603515625,-0.0060463774635232,0.0059208142742981,5.530408798937235,2.133843334696209,2.29
2021-02-19,103.94355010986328,162.4949951171875,1.3450000286102295,22.049999237060547,3906.7099609375,13874.4599609375,-0.008072897137744,-0.0235350557457474,5.474663024449325,2.199208600453354,2.29
2021-02-22,102.22427368164062,159.03700256347656,1.3700000047683716,23.450000762939453,3876.5,13533.0498046875,-0.0165404820828753,-0.0212806096041119,5.343248184286071,2.548934019736173,2.35
2021-02-23,102.51587677001952,159.72500610351562,1.3619999885559082,23.11000061035156,3881.3701171875,13465.2001953125,0.0028525816606637,0.0043260595267096,5.186726106359596,2.763619609533332,2.35
2021-02-24,103.69474029541016,157.97650146484375,1.3890000581741333,21.34000015258789,3925.429931640625,13597.9697265625,0.0114993263729796,-0.0109469686765182,5.061529270018596,3.0525173219481987,2.38
2021-02-25,100.31787872314452,152.85800170898438,1.5180000066757202,28.88999938964844,3829.340087890625,13119.4296875,-0.0325654084541363,-0.0324003868195451,4.4356729567647335,3.900578210537884,2.34
2021-02-26,100.61446380615234,154.64649963378906,1.4600000381469729,27.950000762939453,3811.14990234375,13192.349609375,0.002956452895364,0.0117003879732098,3.8816772945610216,4.3585004238058,2.39
2021-03-01,102.99060821533205,157.3070068359375,1.4459999799728394,23.350000381469727,3901.820068359375,13588.830078125,0.0236163302898244,0.0172037983947173,2.9142204218424546,4.507029293977957,2.4
2021-03-02,102.73284149169922,154.72650146484375,1.4149999618530271,24.100000381469727,3870.2900390625,13358.7900390625,-0.002502817762702,-0.0164042621050254,2.1752364551602743,4.740727597901199,2.43
2021-03-03,100.09195709228516,150.25,1.4700000286102295,26.670000076293945,3819.719970703125,12997.75,-0.0257063307221716,-0.0289317047982299,1.4909934358778687,5.17551575890512,2.45
2021-03-04,101.21260833740234,148.8784942626953,1.5499999523162842,28.56999969482422,3768.469970703125,12723.4697265625,0.0111962167358157,-0.0091281579853889,1.5441830184115364,5.766728152345602,2.43
2021-03-05,104.35458374023438,150.0229949951172,1.5540000200271606,24.65999984741211,3841.93994140625,12920.150390625,0.031043320140095,0.0076874819166454,1.557540548289858,6.032656050500927,2.43
2021-03-08,99.89739990234376,147.59750366210938,1.5959999561309814,25.46999931335449,3821.35009765625,12609.16015625,-0.0427119123869604,-0.0161674637483857,1.7042849304170615,6.301488076242876,2.42
2021-03-09,101.53257751464844,153.1425018310547,1.5460000038146973,24.030000686645508,3875.43994140625,13073.8203125,0.0163685702921516,0.0375683736605689,1.721643903302542,6.159402381544365,2.41
2021-03-10,101.32506561279295,152.8820037841797,1.5199999809265137,22.559999465942383,3898.81005859375,13068.830078125,-0.0020437962566796,-0.0017010173123747,1.7502867118708263,6.015151335225798,2.47
2021-03-11,104.52725982666016,155.67950439453125,1.5269999504089355,21.90999984741211,3939.340087890625,13398.669921875,0.0316031792775162,0.0182984297766055,1.7799936692135028,5.798380568002235,2.51
2021-03-12,102.01229095458984,154.47450256347656,1.6349999904632568,20.690000534057617,3943.340087890625,13319.8603515625,-0.0240604113820733,-0.0077402727850476,1.7654694608082764,5.637007247154791,2.51
2021-03-15,102.23323059082033,154.08399963378906,1.6069999933242798,20.030000686645508,3968.93994140625,13459.7099609375,0.0021658138853957,-0.0025279442445658,1.7277867775710714,5.385591453659235,2.54
2021-03-16,103.69872283935548,154.59300231933594,1.621000051498413,19.790000915527344,3962.7099609375,13471.5703125,0.0143347934919582,0.0033034103914528,1.651928434121816,5.102283636143072,2.59
2021-03-17,103.6156234741211,156.7864990234375,1.6410000324249268,19.229999542236328,3974.1201171875,13525.2001953125,-0.0008013537964504,0.0141888485972383,1.528444089091657,4.564304537377698,2.58
2021-03-18,100.58610534667967,151.39950561523438,1.7300000190734863,21.57999992370605,3915.4599609375,13116.169921875,-0.0292380437029176,-0.0343587837075043,1.4729199679618066,3.7882311653758736,2.5
2021-03-19,100.8657684326172,153.7480010986328,1.7319999933242798,20.950000762939453,3913.10009765625,13215.240234375,0.0027803351663096,0.0155119098563432,1.4423005211332869,3.278522436349692,2.51
2021-03-22,101.05137634277344,155.5435028076172,1.684000015258789,18.8799991607666,3940.590087890625,13377.5400390625,0.0018401476838025,0.011678211724083,1.4586876733018297,3.082733226601781,2.51
2021-03-23,101.58084869384766,156.875,1.6380000114440918,20.299999237060547,3910.52001953125,13227.7001953125,0.0052396352255332,0.0085602880759967,1.456047391872796,2.852488081754108,2.48
2021-03-24,101.14293670654295,154.35350036621094,1.6139999628067017,21.200000762939453,3889.139892578125,12961.8896484375,-0.0043109699607305,-0.0160733044384959,1.4057533948637786,2.674321381568318,2.53
2021-03-25,101.13945770263672,152.31300354003906,1.6139999628067017,19.809999465942383,3909.52001953125,12977.6796875,-3.4396904218247926e-05,-0.0132196342896707,1.3711507234059033,2.683885581932815,2.54
2021-03-26,100.75479888916016,152.60150146484375,1.659999966621399,18.86000061035156,3974.5400390625,13138.73046875,-0.0038032516904283,0.0018941122432061,1.3647840747562303,2.675452774492553,2.57
2021-03-29,101.8027801513672,153.7864990234375,1.7209999561309814,20.739999771118164,3971.090087890625,13059.650390625,0.0104013036973049,0.0077653073345858,1.3389288307388552,2.5131951620348856,2.56
2021-03-30,101.8366241455078,152.76449584960938,1.72599995136261,19.61000061035156,3958.550048828125,13045.3896484375,0.0003324466590235,-0.0066455975024983,1.3212244488040046,2.4881025544541098,2.52
2021-03-31,102.63530731201172,154.70399475097656,1.746000051498413,19.399999618530277,3972.889892578125,13246.8701171875,0.0078427891066255,0.0126960056430687,1.2734461771033054,2.4190101287664576,2.54
2021-04-01,105.9822998046875,158.0500030517578,1.6790000200271606,17.329999923706055,4019.8701171875,13480.1103515625,0.0326105370591516,0.021628454431104,1.5552904430603731,2.4036882035021185,2.55
2021-04-05,110.42008209228516,161.3365020751953,1.7200000286102295,17.90999984741211,4077.909912109375,13705.58984375,0.041872862692883,0.0207940459346984,2.383186083087957,2.777608193347349,2.55
2021-04-06,109.93738555908205,161.1909942626953,1.656000018119812,18.1200008392334,4073.93994140625,13698.3798828125,-0.0043714560255416,-0.0009018902147276,2.835655802751878,2.704170877785606,2.52
2021-04-07,111.41881561279295,163.96949768066406,1.652999997138977,17.15999984741211,4079.949951171875,13688.83984375,0.0134752163349818,0.017237336556412,3.386650439512332,3.322527795668607,2.53
2021-04-08,111.9861068725586,164.96499633789062,1.631999969482422,16.950000762939453,4097.169921875,13829.3095703125,0.0050915211819977,0.006071242952548,3.846032574207037,3.864854489415209,2.55
2021-04-09,112.9932861328125,168.61000061035156,1.6660000085830688,16.690000534057617,4128.7998046875,13900.1904296875,0.0089937876079582,0.0220956224252266,4.345103751548449,4.75833190486218,2.51
2021-04-12,111.6969757080078,168.96949768066406,1.6749999523162842,16.90999984741211,4127.990234375,13850.0,-0.0114724553039461,0.0021321218730274,4.599028207277399,5.439428378852079,2.52
2021-04-13,112.18515014648438,170.0,1.6230000257492063,16.649999618530273,4141.58984375,13996.099609375,0.0043705251228352,0.0060987476052245,4.831357804978674,6.039563607643977,2.54
2021-04-14,111.56212615966795,166.64999389648438,1.6380000114440918,16.989999771118164,4124.66015625,13857.83984375,-0.0055535334757131,-0.0197059182559742,5.005316323250547,6.245364884339856,2.56
2021-04-15,113.71881103515624,168.95449829101562,1.5299999713897705,16.56999969482422,4170.419921875,14038.759765625,0.0193316939155643,0.0138284097145704,5.279839755364617,6.607648499215448,2.55
2021-04-16,113.59441375732422,169.9720001220703,1.5729999542236328,16.25,4185.47021484375,14052.33984375,-0.0010939023781525,0.0060223423545793,5.344308103106705,6.70780902139377,2.57
2021-04-19,113.94324493408205,168.60049438476562,1.60099995136261,17.290000915527344,4163.259765625,13914.76953125,0.0030708479864427,-0.0080690098152619,5.365170127968319,6.746743174659521,2.56
2021-04-20,113.4083023071289,166.7344970703125,1.562000036239624,18.68000030517578,4134.93994140625,13786.26953125,-0.0046948165050293,-0.0110675672764914,5.286008431553316,6.716006493896602,2.52
2021-04-21,113.3754653930664,168.1009979248047,1.5640000104904177,17.5,4173.419921875,13950.2197265625,-0.0002895459450011,0.0081956696334768,5.166793757946325,6.754368528323016,2.53
2021-04-22,112.09010314941406,165.45199584960938,1.5540000200271606,18.709999084472656,4134.97998046875,13818.41015625,-0.0113372169119312,-0.0157583958923329,4.887854266347631,6.516141661251422,2.42
2021-04-23,114.44933319091795,167.04400634765625,1.5670000314712524,17.329999923706055,4180.169921875,14016.8095703125,0.0210476212905175,0.0096221897467707,4.613218365845047,6.075769530966725,2.44
2021-04-26,114.94694519042967,170.4499969482422,1.5700000524520874,17.639999389648438,4187.6201171875,14138.7802734375,0.0043478802858696,0.0203897803642072,4.190073439083799,5.668922002549205,2.47
2021-04-27,114.0039520263672,170.8715057373047,1.621999979019165,17.559999465942383,4186.72021484375,14090.2197265625,-0.0082037253143201,0.0024729175512423,3.684318130463247,5.238008551678907,2.51
2021-04-28,117.3907699584961,172.9250030517578,1.6200000047683716,17.280000686645508,4183.18017578125,14051.0302734375,0.0297078993484856,0.0120177867315698,3.1877057630879078,4.583581655836045,2.54
2021-04-29,119.06873321533205,173.5655059814453,1.6399999856948853,17.610000610351562,4211.47021484375,14082.5498046875,0.0142938261451832,0.0037039347600635,2.704547523574001,3.952235690194913,2.56
2021-04-30,117.11508178710938,173.37100219726562,1.63100004196167,18.61000061035156,4181.169921875,13962.6796875,-0.0164077619326774,-0.0011206361718005,2.3226634580792784,3.522184876253996,2.57
2021-05-03,116.5965576171875,169.32449340820312,1.6069999933242798,18.309999465942383,4192.66015625,13895.1201171875,-0.0044274756249109,-0.0233401707193126,2.307026914937756,3.149664222629932,2.6
2021-05-04,114.79268646240234,165.593505859375,1.5920000076293943,19.479999542236328,4164.66015625,13633.5,-0.0154710498461512,-0.0220345413338018,2.13077386027276,2.740218847859204,2.62
2021-05-05,115.18779754638672,163.52699279785156,1.5839999914169312,19.149999618530277,4167.58984375,13582.419921875,0.0034419534567977,-0.0124794329994942,2.054198196576269,2.781945670948966,2.68
2021-05-06,116.3114242553711,165.31849670410156,1.5609999895095823,18.38999938964844,4201.6201171875,13632.83984375,0.0097547373325883,0.0109554017694475,2.03586869069486,2.7580938676689617,2.66
2021-05-07,117.03694152832033,164.58050537109375,1.5770000219345093,16.690000534057617,4232.60009765625,13752.240234375,0.0062377129125019,-0.0044640578502762,2.086714595089977,2.9082346250017346,2.65
2021-05-10,114.04227447509766,159.52450561523438,1.6019999980926514,19.65999984741211,4188.43017578125,13401.8603515625,-0.0255873659557142,-0.0307205263737596,1.9765774012815929,3.528695407997707,2.71
2021-05-11,112.96292877197266,161.19549560546875,1.6239999532699585,21.84000015258789,4152.10009765625,13389.4296875,-0.0094644350798237,0.0104748169178767,1.930765040672251,3.807890005848253,2.68
2021-05-12,109.4890365600586,157.5970001220703,1.6950000524520874,27.59000015258789,4063.0400390625,13031.6796875,-0.0307524977413296,-0.0223237967654249,2.155207639282185,4.414919728047456,2.72
2021-05-13,110.92169189453124,158.07350158691406,1.6679999828338623,23.1299991607666,4112.5,13124.990234375,0.0130849204585592,0.0030235440044839,2.306081750542786,4.8298518146474745,2.65
2021-05-14,113.376953125,161.14500427246094,1.6349999904632568,18.809999465942383,4173.85009765625,13429.98046875,0.0221350863706921,0.0194308511844918,2.311263671337779,4.90732612234534,2.68
2021-05-17,113.90144348144533,163.51950073242188,1.6399999856948853,19.71999931335449,4163.2900390625,13379.0498046875,0.0046260755999241,0.0147351540352203,2.311836756128617,4.9052932286354265,2.72
2021-05-18,112.58523559570312,161.61399841308594,1.6419999599456787,21.34000015258789,4127.830078125,13303.6396484375,-0.0115556734446179,-0.011653058569779,2.339887488678092,4.992068946017444,2.72
2021-05-19,113.03457641601562,161.58999633789062,1.6829999685287476,22.18000030517578,4115.68017578125,13299.740234375,0.0039911167564288,-0.000148514828115,2.3495955331422214,5.035223866998401,2.66
2021-05-20,114.79866027832033,162.38400268554688,1.633999943733215,20.670000076293945,4159.1201171875,13535.740234375,0.0156065862166998,0.0049137097942373,2.282594951660658,5.077359126548285,2.59
2021-05-21,114.16069793701172,160.1540069580078,1.631999969482422,20.149999618530277,4155.85986328125,13470.990234375,-0.0055572281049439,-0.0137328535487415,2.284513661866533,5.175643767546442,2.62
2021-05-24,117.49028778076172,162.24949645996094,1.6080000400543213,18.399999618530277,4197.0498046875,13661.169921875,0.0291658154156266,0.0130842152610177,2.3746591025188843,5.028573016562675,2.64
2021-05-25,117.58135223388672,162.95249938964844,1.5640000104904177,18.84000015258789,4188.1298828125,13657.169921875,0.0007750806883282,0.0043328512262037,2.451885971434645,4.799240833565221,2.63
2021-05-26,118.44920349121094,163.25799560546875,1.5740000009536743,17.360000610351562,4195.990234375,13738.0,0.0073808579407892,0.0018747562447005,2.519152319237383,4.316684776860497,2.6
2021-05-27,117.57189178466795,161.5054931640625,1.6100000143051147,16.739999771118164,4200.8798828125,13736.2802734375,-0.0074066492697696,-0.0107345581140256,2.4100702259769364,3.627970769923028,2.59
2021-05-28,117.28177642822266,161.15350341796875,1.5809999704360962,16.760000228881836,4204.10986328125,13748.740234375,-0.0024675571009493,-0.002179428942,2.4185152390980416,2.6814140326930778,2.57
2021-06-01,118.49248504638672,160.9324951171875,1.6150000095367432,17.899999618530273,4202.0400390625,13736.48046875,0.0103230753748433,-0.0013714148069622,2.5242392726660148,2.125448690985813,2.6
2021-06-02,117.96551513671876,161.69949340820312,1.590999960899353,17.479999542236328,4208.1201171875,13756.330078125,-0.0044472854920856,0.004765962837133,2.610507320645282,1.93882437107964,2.59
2021-06-03,116.82048034667967,159.35049438476562,1.625,18.040000915527344,4192.85009765625,13614.509765625,-0.0097065213398339,-0.0145269411420329,2.6377266518041207,1.956379715353403,2.56
2021-06-04,119.10903930664062,160.31100463867188,1.559999942779541,16.420000076293945,4229.89013671875,13814.490234375,0.0195903916262742,0.0060276578219269,2.7698711117915744,1.7501675893215125,2.54
2021-06-07,119.54347229003906,159.90049743652344,1.569000005722046,16.420000076293945,4226.52001953125,13881.7197265625,0.0036473552798961,-0.0025606925929613,2.903524823500999,1.585030787404117,2.51
2021-06-08,119.35138702392578,163.20550537109375,1.527999997138977,17.06999969482422,4227.259765625,13924.91015625,-0.0016068235465608,0.0206691535520853,3.006143433273805,1.6173943639214383,2.47
2021-06-09,119.82412719726562,164.0574951171875,1.4889999628067017,17.889999389648438,4219.5498046875,13911.75,0.0039609105945712,0.0052203493022893,3.06297738923118,1.7399160912531164,2.41
2021-06-10,121.17716217041016,167.4824981689453,1.4589999914169312,16.100000381469727,4239.18017578125,14020.330078125,0.0112918408403428,0.0208768459454491,2.845031764120844,2.0065454235817715,2.47
2021-06-11,120.93183135986328,167.3415069580078,1.462000012397766,15.649999618530272,4247.43994140625,14069.419921875,-0.0020245630954938,-0.0008418265339896,2.654315730744419,2.1585315786181365,2.43
2021-06-14,121.86288452148438,169.19349670410156,1.5010000467300415,16.389999389648438,4255.14990234375,14174.1396484375,0.0076989916645726,0.0110671272164322,2.6936326693887995,2.632079736599501,2.44
2021-06-15,120.84175872802734,169.156494140625,1.4989999532699585,17.020000457763672,4246.58984375,14072.8603515625,-0.0083793010272705,-0.0002186996793457,2.6390280209761903,3.0011991364329123,2.46
2021-06-16,120.19783782958984,170.7624969482422,1.569000005722046,18.149999618530277,4223.7001953125,14039.6796875,-0.005328628987325,0.0094941835711142,2.3596995027616465,3.4469826904608176,2.41
2021-06-17,121.16422271728516,174.46200561523438,1.5110000371932983,17.75,4221.85986328125,14161.349609375,0.0080399523414507,0.0216646437778049,2.0847129517635112,4.203601906937517,2.31
2021-06-18,119.53948211669922,174.34500122070312,1.4500000476837158,20.700000762939453,4166.4501953125,14030.3798828125,-0.0134094088514641,-0.0006706583139327,1.8728387294948972,4.7637908409999,2.37
2021-06-21,121.23289489746094,172.697998046875,1.4839999675750732,17.889999389648438,4224.7900390625,14141.48046875,0.0141661378381123,-0.009446804682075,1.5587438618082878,4.959176293521328,2.41
2021-06-22,121.74842071533205,175.27200317382812,1.472000002861023,16.65999984741211,4246.43994140625,14253.26953125,0.004252359215765,0.0149046610618754,1.5860306915302016,5.374934026816483,2.46
2021-06-23,121.54589080810548,175.1909942626953,1.4869999885559082,16.31999969482422,4241.83984375,14271.73046875,-0.0016635115760565,-0.0004621896804161,1.576813946911562,5.70217594749642,2.49
2021-06-24,121.91712188720705,172.45399475097656,1.4869999885559082,15.970000267028809,4266.490234375,14369.7099609375,0.0030542462327061,-0.0156229463919513,1.6183859810442542,5.79163124736783,2.45
2021-06-25,121.92557525634766,170.072998046875,1.5360000133514404,15.619999885559082,4280.7001953125,14360.3896484375,6.933701361844236e-05,-0.0138065616139523,1.5802618681567926,5.677721735813937,2.46
2021-06-28,121.95294952392578,172.1945037841797,1.4780000448226929,15.760000228881836,4290.60986328125,14500.509765625,0.000224516206059,0.0124740891362422,1.4801538228905236,5.568789313028233,2.45
2021-06-29,121.69070434570312,172.40699768066406,1.4800000190734863,16.020000457763672,4291.7998046875,14528.330078125,-0.0021503799559289,0.0012340341405479,1.4403164994092046,5.3901003523592514,2.46
2021-06-30,121.50857543945312,172.00799560546875,1.4429999589920044,15.829999923706056,4297.5,14503.9501953125,-0.001496654220462,-0.0023143032508132,1.323079075106727,5.186778780772063,2.47
2021-07-01,121.86188507080078,171.64849853515625,1.4800000190734863,15.479999542236328,4319.93994140625,14522.3798828125,0.0029076929761531,-0.002090002090002,0.982646966724832,4.6746548611934085,2.49
2021-07-02,124.66149139404295,175.5489959716797,1.430999994277954,15.06999969482422,4352.33984375,14639.330078125,0.0229736009878367,0.0227237492306089,1.1971734477045977,4.288254351647744,2.49
2021-07-06,125.58956909179688,183.78700256347656,1.3700000047683716,16.440000534057617,4343.5400390625,14663.6396484375,0.0074447825657752,0.0469271074220547,1.480357586946975,4.510155646349717,2.48
2021-07-07,125.87220764160156,184.82899475097656,1.3209999799728394,16.200000762939453,4358.1298828125,14665.0595703125,0.0022504938256304,0.0056695640767094,1.6806714421353657,4.9463565719775575,2.43
2021-07-08,124.44900512695312,186.57049560546875,1.287999987602234,19.0,4320.81982421875,14559.7802734375,-0.0113067256173082,0.0094222275938824,1.7049173018205597,5.405481130720487,2.38
2021-07-09,124.92125701904295,185.9669952392578,1.3559999465942385,16.18000030517578,4369.5498046875,14701.919921875,0.0037947422047133,-0.0032347042025718,1.8028934466362032,5.8199856255168045,2.44
2021-07-12,126.37133026123048,185.9275054931641,1.3630000352859497,16.170000076293945,4384.6298828125,14733.240234375,0.0116078982615941,-0.0002123481429753,1.990773602065336,6.04657786506925,2.48
2021-07-13,126.73558807373048,183.8679962158203,1.4149999618530271,17.1200008392334,4369.2099609375,14677.650390625,0.0028824402793499,-0.0110769478237283,2.1912612545819594,6.102408623854475,2.56
2021-07-14,127.62682342529295,184.08399963378903,1.3559999465942385,16.329999923706055,4374.2998046875,14644.9501953125,0.0070322422068536,0.0011747744165069,2.3905214515296014,6.075125779975628,2.53
2021-07-15,126.4006805419922,181.55999755859372,1.2970000505447388,17.010000228881836,4360.02978515625,14543.1298828125,-0.0096072506577624,-0.0137111431749444,2.393052941812837,5.950981772925925,2.53
2021-07-16,126.36585235595705,178.68150329589844,1.2999999523162842,18.450000762939453,4327.16015625,14427.240234375,-0.0002755379629747,-0.0158542316666773,2.4157358042774635,5.903078573503501,2.52
2021-07-19,123.9852294921875,177.47950744628906,1.180999994277954,22.5,4258.490234375,14274.98046875,-0.0188391311369753,-0.0067270300923025,2.2088314066383385,5.843478621919991,2.41
2021-07-20,125.60897064208984,178.6595001220703,1.2089999914169312,19.729999542236328,4323.06005859375,14498.8798828125,0.0130962466783566,0.0066486136498793,2.144645009163268,5.703113727295839,2.4
2021-07-21,126.94210815429688,179.25999450683594,1.2799999713897705,17.90999984741211,4358.68994140625,14631.9501953125,0.0106133941341313,0.0033611108525173,2.154622890678598,5.657136624933655,2.45
2021-07-22,127.81044006347656,181.9015045166016,1.2649999856948853,17.690000534057617,4367.47998046875,14684.599609375,0.0068403772538914,0.014735635895966,2.173653455249809,5.642669121213066,2.46
2021-07-23,132.38209533691406,182.83200073242188,1.2860000133514404,17.200000762939453,4411.7900390625,14836.990234375,0.0357690285016387,0.0051153849347924,2.66910659693108,5.489395210380208,2.53
2021-07-26,133.39724731445312,184.99099731445312,1.2760000228881836,17.579999923706055,4422.2998046875,14840.7099609375,0.0076683480115304,0.0118086361981619,3.1161016545177227,5.149117239629479,2.59
2021-07-27,131.2723846435547,181.3195037841797,1.2339999675750732,19.36000061035156,4401.4599609375,14660.580078125,-0.0159288344675476,-0.0198468767862931,3.205024128614565,4.793470043856424,2.55
2021-07-28,135.44642639160156,181.51600646972656,1.2610000371932983,18.309999465942383,4400.64013671875,14762.580078125,0.0317967999086836,0.0010837371680696,3.619201378623617,4.382521138268269,2.57
2021-07-29,135.13143920898438,179.99600219726562,1.2690000534057615,17.700000762939453,4419.14990234375,14778.259765625,-0.0023255481226688,-0.0083739406899878,3.815732896219008,3.838424320423328,2.58
2021-07-30,134.08544921875,166.37950134277344,1.2389999628067017,18.239999771118164,4395.259765625,14672.6796875,-0.0077405376303046,-0.0756489071327776,3.820194311943176,4.647301385459875,2.56
2021-08-02,134.2128448486328,166.57400512695312,1.1740000247955322,19.459999084472656,4387.16015625,14681.0703125,0.0009501077904059,0.0011690369463182,3.9426641603345502,5.5694110897991775,2.51
2021-08-03,134.98463439941406,168.31199645996094,1.1759999990463257,18.040000915527344,4423.14990234375,14761.2900390625,0.005750489468066,0.0104337488414427,4.1051038003711975,6.175869550579554,2.51
